"Year","OM","Total Divers","# Air Dives","# Air Divers","Air Dive Time (min)","# MIxed Gas Dives","# Mixed Gas Divers","Mixed Gas Time (mins)","# Nitrox Dives","# Nitrox Divers","Nitrox Dive Time (min)","ContactKey","# Hookah Dives","# Hookah Divers","Hookah Dive Time (min)","# Open Circuit Dives","# Open Circuit Divers","Open Circuit Dive Time (min)","# Rebreather Dives","# Rebreather Divers","Rebreather Dive Time (min)","# Surface Supplied Dives","# Surface Supplied Divers","Surface Supplied Dive Time (min)","# Computer Dives","# Computer Divers","Computer Dive Time (min)","# Software Dives","# Software Divers","Software Dive Time (min)","# Table Dives","# Table Divers","Table Dive Time (min)","# 0-30ft Dives","# 0-30ft Divers","#31-60ft Dives","#31-60ft Divers","#61-100ft Dives","#61-100ft Divers","# 101-130ft Dives","# 101-130ft Divers","# 131-150ft Dives","#131-150ft Divers","# 151-190ft Dives","#151-190ft Divers","# 191+ft Dives","# 191+ft Divers","# Science Dives","# Science Divers","Science Dive Time (min)","#T/P Dives","# T/P Divers","T/P Dive Time (min)","# Aquarium Dives","# Aquarium Divers","Aquarium Dive Time (min)","# Bluewater Dives","# Bluewater Divers","Blue Water Dive Time (min)","# IcePolar Dives","# IcePolar Divers","IcePolar Dive Time (min)","# Overhead Dives","# Overhead Divers","Overhead Dive Time (min)","# ReqDecomp Dives","# ReqDecomp Divers","ReqDecomp Dive Time (min)","# Sat Dives","# Sat Divers","Sat Dive Time (min)","Total  Dive Incidents"
"2015","Victoria University of Wellington","19","989","19","42988","0","0","0","25","6","919","25005","0","0","0","1014","19","43907","0","0","0","0","0","0","0","0","0","0","0","0","1014","19","43907","537","18","445","17","32","8","0","0","0","0","0","0","0","0","832","17","36328","182","16","7579","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016","Victoria University of Wellington","21","1373","21","52415","0","0","0","6","3","196","25005","0","0","0","1379","21","52611","0","0","0","0","0","0","8","1","435","0","0","0","1371","21","52176","872","18","463","16","40","8","4","1","0","0","0","0","0","0","1241","18","46166","138","9","6445","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2017","Victoria University of Wellington","17","975","17","44929","0","0","0","10","1","357","25005","0","0","0","985","17","45286","0","0","0","0","0","0","0","0","0","0","0","0","985","17","45286","604","17","313","16","68","12","0","0","0","0","0","0","0","0","780","17","37058","205","17","8228","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2019","Victoria University of Wellington","16","640","16","25711","0","0","0","8","1","312","25005","0","0","0","648","16","26023","0","0","0","0","0","0","263","2","11491","0","0","0","385","14","14532","364","16","210","12","72","9","2","2","0","0","0","0","0","0","529","16","20707","119","14","5316","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020","Victoria University of Wellington","16","598","16","25172","0","0","0","0","0","0","25005","0","0","0","598","16","25172","0","0","0","0","0","0","446","13","11612","0","0","0","152","15","13560","408","16","176","15","14","6","0","0","0","0","0","0","0","0","412","13","16613","186","16","8559","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2021","Victoria University of Wellington","14","470","14","23285","0","0","0","0","0","0","25005","0","0","0","470","14","23285","0","0","0","0","0","0","319","13","15822","0","0","0","151","14","7463","298","14","154","10","18","8","0","0","0","0","0","0","0","0","322","12","15414","148","14","7871","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022","Victoria University of Wellington","17","527","17","18582","0","0","0","6","1","212","25005","0","0","0","533","17","18794","0","0","0","0","0","0","533","17","18794","0","0","0","0","0","0","210","17","234","14","87","8","2","2","0","0","0","0","0","0","429","17","14694","104","12","4100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2023","Victoria University of Wellington","18","607","17","21462","0","0","0","6","1","218","25005","0","0","0","613","18","21680","0","0","0","0","0","0","613","18","21680","0","0","0","0","0","0","245","18","272","16","94","8","2","2","0","0","0","0","0","0","481","18","17160","132","14","4520","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2018","Virginia Institute of Marine Science","10","106","8","3127","0","0","0","15","2","450","25007","54","2","1980","67","8","1597","0","0","0","0","0","0","12","3","373","0","0","0","109","7","3204","110","8","8","3","1","1","2","1","0","0","0","0","0","0","106","8","3128","15","2","449","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2001","Virginia Institute of Marine Science","22","600","22","28023","0","0","0","0","0","0","25007","0","0","0","600","22","28023","0","0","0","0","0","0","51","4","1027","0","0","0","549","22","26966","486","21","85","13","28","6","1","1","0","0","0","0","0","0","573","22","27255","27","7","768","0","0","0","0","0","0","0","0","0","2","1","68","1","1","35","0","0","0","0"
"1998","Virginia Institute of Marine Science","27","326","27","13500","0","0","0","50","3","2910","25007","2","1","50","373","27","16305","1","1","55","0","0","0","95","8","3778","0","0","0","281","27","12632","237","25","91","15","40","4","8","3","0","0","0","0","0","0","307","20","14311","69","15","2099","0","0","0","0","0","0","0","0","0","10","1","251","36","5","1573","0","0","0","1"
"1999","Virginia Institute of Marine Science","23","348","23","13151","0","0","0","18","3","784","25007","9","3","655","357","23","13280","0","0","0","0","0","0","98","12","3316","0","0","0","268","23","10619","225","17","94","12","46","13","1","1","0","0","0","0","0","0","315","18","11868","51","12","2067","0","0","0","0","0","0","0","0","0","9","1","239","0","0","0","25","4","2491","0"
"2000","Virginia Institute of Marine Science","23","551","23","22637","0","0","0","0","0","0","25007","52","2","2594","498","23","20028","0","0","0","1","1","15","60","6","2112","0","0","0","491","23","20525","392","22","79","15","75","12","4","2","1","1","0","0","0","0","480","20","20866","71","18","1771","0","0","0","0","0","0","0","0","0","11","2","231","0","0","0","50","1","2524","0"
"2002","Virginia Institute of Marine Science","18","360","18","19697","0","0","0","42","5","1778","25007","1","1","30","401","18","21445","0","0","0","0","0","0","72","7","2440","0","0","0","330","18","19035","202","18","89","12","94","7","17","5","0","0","0","0","0","0","346","18","19684","56","11","1791","0","0","0","0","0","0","0","0","0","7","1","213","1","1","33","73","4","9690","0"
"2003","Virginia Institute of Marine Science","16","316","16","19646","0","0","0","46","4","1801","25007","1","1","177","361","16","21270","0","0","0","0","0","0","107","7","3484","0","0","0","255","16","17963","156","12","88","11","58","9","43","6","13","4","4","0","0","0","242","15","18014","120","12","3433","0","0","0","0","0","0","0","0","0","0","0","0","22","4","635","67","4","10113","0"
"2004","Virginia Institute of Marine Science","16","256","16","10544","0","0","0","48","4","2372","25007","0","0","0","304","16","12916","0","0","0","0","0","0","94","9","4155","0","0","0","210","16","8761","191","13","57","10","38","9","11","2","7","1","0","0","0","0","184","13","8446","120","6","4470","0","0","0","0","0","0","0","0","0","23","2","1235","9","2","436","0","0","0","0"
"2005","Virginia Institute of Marine Science","15","288","15","8108","0","0","0","40","2","1946","25007","2","1","75","326","15","9979","0","0","0","0","0","0","74","4","2733","0","0","0","254","15","7321","201","14","81","8","35","4","8","2","2","1","1","0","0","0","234","13","6795","94","9","3259","0","0","0","0","0","0","0","0","0","0","0","0","6","2","347","0","0","0","0"
"2008","Virginia Institute of Marine Science","13","171","13","6340","0","0","0","23","3","572","25007","20","2","1011","174","13","5901","0","0","0","0","0","0","112","7","3025","0","0","0","82","10","3887","120","10","19","5","41","4","14","3","0","0","0","0","0","0","167","11","6031","27","4","881","0","0","0","0","0","0","0","0","0","0","0","0","22","4","107","0","0","0","0"
"2007","Virginia Institute of Marine Science","15","156","15","5934","0","0","0","9","2","193","25007","33","4","1643","132","15","4484","0","0","0","0","0","0","44","5","1272","0","0","0","121","15","4855","115","15","39","9","9","3","2","2","0","0","0","0","0","0","121","14","5070","44","7","1057","0","0","0","0","0","0","0","0","0","0","0","0","13","3","39","4","1","632","0"
"2009","Virginia Institute of Marine Science","11","183","11","6975","0","0","0","21","2","574","25007","46","3","1818","158","11","5731","0","0","0","0","0","0","16","3","471","0","0","0","188","11","7078","164","11","12","4","28","3","0","0","0","0","0","0","0","0","181","10","6747","23","5","802","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2010","Virginia Institute of Marine Science","10","171","10","6098","0","0","0","31","2","810","25007","49","3","1629","153","10","5279","0","0","0","0","0","0","41","3","1970","0","0","0","161","10","4938","162","9","8","4","32","3","0","0","0","0","0","0","0","0","189","9","6439","13","2","469","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2011","Virginia Institute of Marine Science","10","187","10","6257","0","0","0","0","0","0","25007","59","4","2468","128","9","3789","0","0","0","0","0","0","3","1","115","0","0","0","184","10","6142","183","9","1","2","3","1","0","0","0","0","0","0","0","0","179","10","5995","8","1","262","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2012","Virginia Institute of Marine Science","11","190","11","7225","0","0","0","6","1","231","25007","44","4","1640","152","11","5816","0","0","0","0","0","0","20","4","540","0","0","0","176","11","6916","154","11","16","4","26","3","0","0","0","0","0","0","0","0","149","9","5756","47","7","1700","11","1","1664","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013","Virginia Institute of Marine Science","12","247","12","11107","0","0","0","3","1","180","25007","62","5","2590","188","12","8697","0","0","0","0","0","0","18","5","973","0","0","0","232","11","10314","235","12","8","3","6","4","0","0","1","1","0","0","0","0","212","12","9736","38","8","1551","0","0","0","3","1","75","0","0","0","1","1","60","4","1","165","0","0","0","0"
"2014","Virginia Institute of Marine Science","10","217","10","5969","0","0","0","0","0","0","25007","35","2","1465","182","9","4504","0","0","0","0","0","0","9","2","144","0","0","0","208","10","5825","207","10","5","2","5","1","0","0","0","0","0","0","0","0","207","10","5750","10","5","219","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","Virginia Institute of Marine Science","12","434","12","15847","0","0","0","0","0","0","25007","35","2","2105","399","11","13742","0","0","0","0","0","0","25","1","350","0","0","0","409","11","15497","427","12","7","2","0","0","0","0","0","0","0","0","0","0","412","10","14363","22","4","1484","0","0","0","4","1","195","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016","Virginia Institute of Marine Science","14","302","12","11802","1","1","141","10","2","377","25007","50","4","1980","262","11","10199","1","1","141","0","0","0","33","5","1504","0","0","0","280","12","10816","289","13","10","2","11","1","3","1","0","0","0","0","0","0","264","12","10179","49","7","2141","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2017","Virginia Institute of Marine Science","14","407","12","14731","0","0","0","27","3","1697","25007","73","4","3285","342","12","11233","19","3","1910","0","0","0","207","7","6915","0","0","0","227","10","9513","407","13","5","4","11","3","8","3","3","3","0","0","0","0","401","14","13967","33","9","2461","0","0","0","5","3","558","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2019","Virginia Institute of Marine Science","8","194","8","5648","0","0","0","58","4","3424","25007","25","1","825","209","7","6119","18","1","2128","0","0","0","141","4","6114","0","0","0","111","4","2958","147","6","34","4","64","4","7","2","0","0","0","0","0","0","146","7","3966","106","6","5106","0","0","0","0","0","0","0","0","0","0","0","0","14","1","733","0","0","0","0"
"2020","Virginia Institute of Marine Science","11","105","9","3072","7","2","75","1","1","57","25007","22","1","960","84","9","2169","7","2","75","0","0","0","59","4","1754","0","0","0","54","6","1450","89","9","10","3","10","2","4","1","0","0","0","0","0","0","72","8","1840","41","6","1364","0","0","0","1","1","35","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2021","Virginia Institute of Marine Science","10","127","10","3220","9","1","440","13","1","650","25007","26","1","1065","114","9","2805","9","1","440","0","0","0","63","8","2426","0","0","0","86","8","1884","95","9","34","5","19","2","1","1","0","0","0","0","0","0","93","8","2130","56","8","2180","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022","Virginia Institute of Marine Science","17","228","15","5612","0","0","0","19","2","1199","25007","22","1","930","225","16","5881","0","0","0","0","0","0","161","11","4856","0","0","0","86","6","1955","156","15","67","10","22","4","1","1","1","1","0","0","0","0","114","12","3154","133","17","3657","0","0","0","0","0","0","0","0","0","2","2","40","19","3","1050","0","0","0","0"
"2023","Virginia Institute of Marine Science","14","191","14","5607","0","0","0","2","1","104","25007","19","1","840","174","13","4871","0","0","0","0","0","0","149","11","4324","0","0","0","44","4","1387","130","14","39","6","19","5","5","2","0","0","0","0","0","0","89","7","3080","104","12","2631","0","0","0","0","0","0","0","0","0","0","0","0","3","2","93","0","0","0","0"
"2024","Virginia Institute of Marine Science","19","250","19","4266","0","0","0","0","0","0","25007","17","1","645","233","18","3621","0","0","0","0","0","0","209","13","3250","0","0","0","41","6","1016","221","18","11","6","18","5","0","0","0","0","0","0","0","0","96","11","1521","154","19","2745","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2025","Virginia Institute of Marine Science","29","314","29","6490","0","0","0","0","0","0","25007","15","2","530","299","28","5960","0","0","0","0","0","0","295","27","5898","0","0","0","19","3","592","296","29","16","3","2","2","0","0","0","0","0","0","0","0","87","17","2708","227","19","3782","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2018","Woods Hole Oceanographic Institution","64","723","42","19323","6","1","894","349","28","14173","25009","0","0","0","989","50","30327","89","15","4063","0","0","0","1026","62","33007","0","0","0","52","7","1383","388","42","401","35","275","24","9","5","0","0","0","0","5","1","713","57","20435","365","26","13955","0","0","0","0","0","0","0","0","0","0","0","0","6","1","869","0","0","0","0"
"1998","Woods Hole Oceanographic Institution","43","802","43","23266","0","0","0","91","1","2954","25009","0","0","0","893","43","26220","0","0","0","0","0","0","639","34","18995","0","0","0","254","32","7225","140","34","389","37","338","38","22","5","4","2","0","0","0","0","416","28","10371","477","42","15849","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1999","Woods Hole Oceanographic Institution","44","457","43","12043","0","0","0","54","2","1922","25009","0","0","0","511","44","13965","0","0","0","0","0","0","372","39","10611","0","0","0","139","25","3354","142","29","184","40","179","39","4","2","0","0","2","0","0","0","168","25","4877","343","41","9088","0","0","0","13","4","416","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2000","Woods Hole Oceanographic Institution","36","535","36","15954","0","0","0","107","3","4187","25009","0","0","0","642","36","20141","0","0","0","0","0","0","467","30","14139","0","0","0","132","20","3439","99","22","283","29","199","29","60","10","1","1","0","0","0","0","357","24","9902","285","34","10239","0","0","0","1","1","32","0","0","0","0","0","0","0","0","0","43","1","2563","0"
"2001","Woods Hole Oceanographic Institution","31","504","31","17625","0","0","0","81","2","2962","25009","0","0","0","585","31","20587","0","0","0","14","6","232","415","26","14001","0","0","0","184","18","6818","121","25","248","27","180","26","46","4","4","3","0","0","0","0","386","25","14194","213","29","6625","0","0","0","79","4","3742","0","0","0","0","0","0","0","0","0","61","1","3434","0"
"2002","Woods Hole Oceanographic Institution","33","680","32","18453","0","0","0","27","1","835","25009","0","0","0","707","33","19288","0","0","0","6","3","90","570","29","15925","0","0","0","143","20","3453","113","25","442","32","136","31","20","7","2","2","0","0","0","0","425","28","11038","288","31","8340","0","0","0","50","2","2340","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2003","Woods Hole Oceanographic Institution","31","842","30","20001","0","0","0","43","4","1979","25009","0","0","0","885","31","21980","0","0","0","0","0","0","741","29","19285","0","0","0","144","11","2695","299","25","450","30","131","23","4","3","1","1","0","0","0","0","680","26","15149","205","28","6831","0","0","0","16","5","620","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2003","Woods Hole Oceanographic Institution","31","842","30","20001","0","0","0","43","4","1979","25009","0","0","0","885","31","21980","0","0","0","0","0","0","741","29","19285","0","0","0","144","11","2695","299","25","450","30","131","23","4","3","1","1","0","0","0","0","680","26","15149","205","28","6831","0","0","0","16","5","620","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2004","Woods Hole Oceanographic Institution","34","750","34","20040","0","0","0","33","3","992","25009","0","0","0","783","34","21032","0","0","0","0","0","0","657","31","17613","0","0","0","126","12","3419","220","27","401","31","161","23","1","1","0","0","0","0","0","0","486","27","13031","297","27","8001","0","0","0","48","5","1284","30","3","946","0","0","0","0","0","0","0","0","0","0"
"2004","Woods Hole Oceanographic Institution","34","750","34","20040","0","0","0","33","3","992","25009","0","0","0","783","34","21032","0","0","0","0","0","0","657","31","17613","0","0","0","126","12","3419","220","27","401","31","161","23","1","1","0","0","0","0","0","0","486","27","13031","297","27","8001","0","0","0","48","5","1284","30","3","946","0","0","0","0","0","0","0","0","0","0"
"2005","Woods Hole Oceanographic Institution","1","23","1","433","0","0","0","0","0","0","25009","0","0","0","23","1","433","0","0","0","0","0","0","0","0","0","0","0","0","23","1","433","14","1","6","1","3","1","0","0","0","0","0","0","0","0","23","1","433","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2005","Woods Hole Oceanographic Institution","1","23","1","433","0","0","0","0","0","0","25009","0","0","0","23","1","433","0","0","0","0","0","0","0","0","0","0","0","0","23","1","433","14","1","6","1","3","1","0","0","0","0","0","0","0","0","23","1","433","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2006","Woods Hole Oceanographic Institution","43","992","43","30006","0","0","0","60","8","2901","25009","0","0","0","1052","43","32907","0","0","0","0","0","0","967","42","30891","0","0","0","85","10","2016","284","38","447","42","286","36","33","7","2","2","0","0","0","0","613","34","18511","439","42","14396","0","0","0","58","8","2243","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2007","Woods Hole Oceanographic Institution","40","645","40","21285","0","0","0","55","7","1815","25009","0","0","0","700","40","23100","0","0","0","0","0","0","685","37","22605","0","0","0","15","5","495","218","36","303","40","167","37","12","5","0","0","0","0","0","0","504","32","16632","196","40","6468","0","0","0","42","4","1390","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","Woods Hole Oceanographic Institution","46","932","44","35519","0","0","0","176","10","5515","25009","0","0","0","1108","46","41034","0","0","0","0","0","0","1046","44","37146","0","0","0","62","9","3888","319","43","499","42","275","35","13","9","1","1","1","0","0","0","765","40","30478","343","36","10556","0","0","0","46","2","2343","0","0","0","0","0","0","0","0","0","18","1","2569","0"
"2009","Woods Hole Oceanographic Institution","48","1071","48","46400","0","0","0","159","11","7159","25009","0","0","0","1230","48","53559","0","0","0","0","0","0","1171","46","51408","0","0","0","59","12","2151","248","41","589","43","311","33","55","11","26","5","1","0","0","0","852","43","39714","378","38","13845","0","0","0","29","2","1296","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2010","Woods Hole Oceanographic Institution","48","1008","47","43288","0","0","0","19","5","1151","25009","0","0","0","1027","48","44439","0","0","0","0","0","0","914","45","40200","0","0","0","113","15","4239","318","38","481","43","176","29","44","10","8","6","0","0","0","0","841","42","39538","186","23","4901","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2011","Woods Hole Oceanographic Institution","52","979","52","33005","0","0","0","159","12","8117","25009","0","0","0","1093","52","37024","41","3","3962","4","3","136","897","47","35710","0","0","0","241","52","5412","423","37","336","33","328","27","46","7","3","2","2","0","0","0","886","40","30899","252","26","10223","0","0","0","12","1","347","0","0","0","9","1","490","3","1","159","0","0","0","0"
"2012","Woods Hole Oceanographic Institution","55","876","52","26022","0","0","0","528","30","24039","25009","0","0","0","1333","51","44711","65","2","5239","6","2","111","993","44","42975","0","0","0","411","14","7086","644","39","433","33","284","31","41","7","2","1","0","0","0","0","1178","48","43120","226","16","6941","0","0","0","0","0","0","0","0","0","546","0","6","546","0","6","0","0","0","0"
"2013","Woods Hole Oceanographic Institution","48","780","32","38255","14","2","1438","476","31","18739","25009","0","0","0","1188","43","51424","82","7","7008","0","0","0","1052","42","47080","0","0","0","218","7","11352","454","32","388","35","377","36","17","9","20","3","10","2","4","2","1003","40","47294","267","25","11138","0","0","0","0","0","0","0","0","0","0","0","0","26","4","1853","0","0","0","0"
"2014","Woods Hole Oceanographic Institution","69","570","54","22051","6","1","700","492","39","16086","25009","0","0","0","973","59","34840","65","13","3280","30","5","717","957","56","35443","0","0","0","111","15","3394","281","30","466","52","303","36","8","2","2","1","8","0","0","0","706","37","26219","362","50","12618","0","0","0","0","0","0","0","0","0","0","0","0","6","1","75","0","0","0","0"
"2015","Woods Hole Oceanographic Institution","64","1015","47","37149","39","5","3948","460","27","17545","25009","0","0","0","1425","59","52151","75","6","5524","14","4","967","1454","60","57015","0","0","0","60","6","1627","503","29","461","39","491","38","17","5","8","2","34","0","0","0","1149","48","44958","365","25","13684","0","0","0","0","0","0","14","4","420","22","4","720","38","5","3420","0","0","0","0"
"2016","Woods Hole Oceanographic Institution","51","448","33","12235","59","6","5417","494","31","15658","25009","0","0","0","950","46","28750","51","4","4560","0","0","0","957","47","32686","0","0","0","44","5","624","307","37","360","32","278","32","2","2","0","0","54","0","0","0","610","37","21210","391","34","12100","0","0","0","0","0","0","0","0","0","12","3","2055","59","5","2155","0","0","0","0"
"2017","Woods Hole Oceanographic Institution","63","932","47","27192","94","10","11854","525","25","20664","25009","0","0","0","1400","52","45769","151","12","13941","0","0","0","1402","60","57157","0","0","0","149","9","2553","352","39","653","33","447","33","6","4","93","10","0","0","0","0","902","44","34912","649","38","24798","0","0","0","0","0","0","0","0","0","0","0","0","93","9","10223","0","0","0","0"
"2019","Woods Hole Oceanographic Institution","56","739","39","27008","43","6","3159","376","27","13970","25009","0","0","0","1066","47","38205","87","7","5743","5","1","189","1139","52","43763","0","0","0","19","3","374","231","32","499","38","395","40","16","7","1","1","1","1","15","5","621","30","25575","537","39","18562","0","0","0","22","4","1020","0","0","0","39","6","4250","30","6","3650","0","0","0","0"
"2020","Woods Hole Oceanographic Institution","34","368","28","13776","11","1","1508","422","16","18514","25009","0","0","0","657","31","25040","143","7","8728","1","1","30","786","34","33062","0","0","0","15","1","736","234","22","258","27","299","19","10","7","0","0","0","0","0","0","346","24","16345","455","28","17453","0","0","0","0","0","0","0","0","0","11","1","1508","14","3","1688","0","0","0","0"
"2021","Woods Hole Oceanographic Institution","56","806","56","25697","11","0","1220","414","1","18938","25009","0","0","0","1182","56","41997","45","5","3598","4","1","260","1200","54","45496","0","0","0","31","5","359","454","31","546","35","220","27","6","3","1","1","4","1","0","0","743","29","27410","488","36","18445","0","0","0","0","0","0","0","0","0","13","2","995","17","4","446","0","0","0","0"
"2022","Woods Hole Oceanographic Institution","45","792","37","21409","12","1","365","387","11","14781","25009","0","0","0","1145","40","34168","40","3","2215","6","1","172","1168","40","35939","0","0","0","23","5","616","389","34","534","31","250","23","9","3","8","2","1","1","0","0","860","40","26535","331","22","10020","0","0","0","0","0","0","0","0","0","12","1","1080","6","4","742","0","0","0","0"
"2023","Woods Hole Oceanographic Institution","53","900","53","32994","52","1","3831","214","7","7589","25009","0","0","0","1098","52","39936","63","3","4178","5","2","300","1080","49","41642","0","0","0","86","8","2772","305","42","525","48","311","42","14","4","4","3","7","1","0","0","881","41","36020","285","21","8394","0","0","0","0","0","0","0","0","0","0","0","0","21","3","900","0","0","0","1"
"2024","Woods Hole Oceanographic Institution","58","972","35","37163","4","1","304","50","7","2985","25009","0","0","0","994","53","38151","29","4","2211","3","1","90","841","48","33581","0","0","0","185","10","6871","391","26","594","30","26","232","12","5","2","1","1","1","0","0","765","28","30262","261","30","10190","0","0","0","0","0","0","0","0","0","0","0","0","29","4","2211","0","0","0","0"
"2025","Woods Hole Oceanographic Institution","50","1242","50","39662","7","1","881","60","4","2736","25009","0","0","0","1284","50","41373","22","1","1756","3","1","150","1100","43","35988","0","0","0","209","13","7291","251","40","719","46","320","37","13","6","0","0","6","1","0","0","773","35","31486","536","33","11793","0","0","0","0","0","0","0","0","0","0","0","0","22","1","1756","0","0","0","0"
"2018","The Leon H.Charney School Marine Sciences University of Haifa","243","313","56","34037","118","75","10000","626","112","68073","25010","0","0","0","939","115","99910","118","63","12200","0","0","0","1057","243","112110","0","0","0","0","0","0","150","118","117","45","100","20","246","19","280","21","164","20","0","0","947","178","103710","110","65","8400","0","0","0","0","0","0","0","0","0","0","0","0","73","106","12200","0","0","0","0"
"2017","The Leon H.Charney School Marine Sciences University of Haifa","278","682","74","53050","139","12","13570","1236","159","92830","25010","0","0","0","1939","245","146490","118","7","12960","0","0","0","2057","0","159450","0","0","0","0","0","0","1050","82","725","42","204","94","26","12","18","18","26","15","8","15","1873","252","159320","184","26","130","0","0","0","0","0","0","0","0","0","0","0","0","257","0","26530","0","0","0","0"
"2019","The Leon H.Charney School Marine Sciences University of Haifa","315","250","63","194983","31","109","15270","200","143","238982","25010","0","0","0","450","217","433965","31","98","15270","0","0","0","481","315","449235","0","0","0","0","0","0","113","132","156","116","55","33","50","18","100","9","6","4","1","3","247","266","284175","234","49","165060","0","0","0","0","0","0","0","0","0","0","0","0","33","55","15810","0","0","0","0"
"2021","The Leon H.Charney School Marine Sciences University of Haifa","281","25","74","1650","45","107","3720","25","100","995","25010","0","0","0","44","160","2075","51","121","4290","0","0","0","95","281","6365","0","0","0","0","0","0","21","74","18","52","19","47","5","32","30","72","2","4","0","0","85","206","5765","10","75","600","0","0","0","0","0","0","0","0","0","0","0","0","51","121","4290","0","0","0","0"
"2022","The Leon H.Charney School Marine Sciences University of Haifa","107","114","34","1970","123","48","4013","72","25","1225","25010","0","0","0","192","60","3225","117","47","3983","0","0","0","309","107","7208","0","0","0","0","0","0","99","29","59","23","26","12","73","22","52","21","0","0","0","0","240","95","6468","69","12","740","0","0","0","0","0","0","0","0","0","0","0","0","129","51","4208","0","0","0","0"
"2018","Shark Reef At Mandalay Bay","17","1044","17","57754","0","0","0","0","0","0","25011","175","11","8106","847","16","48842","0","0","0","22","4","806","0","0","0","0","0","0","1044","17","57754","1044","17","0","0","0","0","0","0","0","0","0","0","0","0","701","12","37904","343","11","19850","1044","17","57754","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2003","Shark Reef At Mandalay Bay","56","1107","56","81295","0","0","0","0","0","0","25011","548","56","40131","557","56","41060","0","0","0","2","2","104","0","0","0","0","0","0","1107","56","81295","1107","56","0","0","0","0","0","0","0","0","0","0","0","0","1107","56","81295","0","0","0","1107","56","81295","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2004","Shark Reef At Mandalay Bay","30","942","30","66656","0","0","0","0","0","0","25011","446","30","32139","496","30","34517","0","0","0","0","0","0","0","0","0","0","0","0","942","30","66656","942","30","0","0","0","0","0","0","0","0","0","0","0","0","942","30","66656","0","0","0","942","30","66656","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2005","Shark Reef At Mandalay Bay","33","821","33","57486","0","0","0","0","0","0","25011","98","12","6860","723","15","50626","0","0","0","0","0","0","0","0","0","0","0","0","821","33","57486","821","33","0","0","0","0","0","0","0","0","0","0","0","0","759","33","55296","62","10","2190","821","33","57486","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2007","Shark Reef At Mandalay Bay","27","0","0","0","0","0","0","0","0","0","25011","392","27","33160","303","27","28471","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","732","27","60246","24","12","1385","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2010","Shark Reef At Mandalay Bay","18","901","18","64062","0","0","0","2","2","105","25011","240","12","15920","617","14","45328","0","0","0","46","10","2919","0","0","0","5","2","355","898","17","63812","903","18","0","0","0","0","0","0","0","0","0","0","0","0","742","15","52942","161","11","11225","868","17","61812","0","0","0","0","0","0","1","1","90","0","0","0","5","2","330","0"
